序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
617,603232,格尔软件,2025-11-10,上海资金卖出，成功率47.45%,25.72,-3.9223,-173204633.25,98677364.91,271881998.16,370559363.07,1759002943.0,-9.846750623089,21.066443609128,29.9614,5949035871.4,有价格涨跌幅限制的日换手率达到20%的前五只证券,-6.25972006,-13.49144635,,
618,603232,格尔软件,2025-11-07,普通席位买入，成功率46.81%,26.77,4.816,16467429.86,254367535.56,237900105.7,492267641.26,2039602589.0,0.807384239891,24.135468542495,33.6471,6191900866.15,有价格涨跌幅限制的日换手率达到20%的前五只证券,-3.92230108,-9.93649608,-12.99962645,
619,603232,格尔软件,2025-11-06,上海资金买入，成功率50.63%,25.54,9.9914,206766275.94,280348333.08,73582057.14,353930390.22,1703832357.0,12.135365025234,20.772606457784,30.0559,5907401872.3,有价格涨跌幅限制的日换手率达到20%的前五只证券,4.81597494,0.70477682,-11.35473767,
620,603232,格尔软件,2025-11-03,西藏自治区资金买入，成功率39.39%,23.46,0.2564,-45735254.09,72959984.6,118695238.69,191655223.29,1454506328.0,-3.144383301026,13.176651046512,27.0431,5426297882.7,有价格涨跌幅限制的日换手率达到20%的前五只证券,5.62659847,-1.0230179,9.63341858,
621,603268,*ST松发,2025-11-12,1家机构买入，成功率43.81%,72.29,4.9964,-112149820.45,165265360.8,277415181.25,442680542.05,913840747.0,-12.272359360006,48.441760066319,5.193,8976162552.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,3.47212616,-1.64614746,,
622,603280,南方路机,2025-11-04,普通席位买入，成功率29.44%,44.45,2.0197,-9189914.8,23234433.0,32424347.8,55658780.8,411949572.0,-2.23083489452,13.511066543844,33.6082,1242007098.15,有价格涨跌幅限制的日换手率达到20%的前五只证券,-3.01462317,-8.7064117,-12.32845894,
623,603280,南方路机,2025-11-03,普通席位买入，成功率43.24%,43.57,2.711,-17762669.9,30318660.3,48081330.2,78399990.5,415746642.0,-4.272474652964,18.857636497759,34.7339,1217418431.19,有价格涨跌幅限制的日换手率达到20%的前五只证券,2.01973835,-1.05577232,-9.63966032,
624,603312,西典新能,2025-11-05,2家机构买入，成功率42.06%,58.69,10.0094,85218651.36,200903980.72,115685329.36,316589310.08,790167750.0,10.784880977489,40.066088508421,27.9898,2988465455.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,3.3736582,2.62395638,-2.79434316,
625,603312,西典新能,2025-11-05,2家机构买入，成功率46.61%,58.69,10.0094,108025488.0,382102714.84,274077226.84,656179941.68,1860185540.0,5.807242647419,35.274972714819,27.9898,2988465455.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3.3736582,2.62395638,-2.79434316,
626,603334,丰倍生物,2025-11-12,普通席位买入，成功率38.93%,52.22,2.5732,45771782.49,86386163.85,40614381.36,127000545.21,588869075.0,7.772828364268,21.566855961998,36.3696,1621620454.16,有价格涨跌幅限制的日换手率达到20%的前五只证券,-3.61930295,-7.50670241,,
627,603334,丰倍生物,2025-11-05,西藏自治区资金买入，成功率31.08%,66.76,172.6011,17862524.59,106691220.32,88828695.73,195519916.05,1649576482.0,1.082855192525,11.852734212902,76.9637,2073140205.28,无价格涨跌幅限制的证券,-14.42480527,-18.48412223,-21.77950869,
628,603366,日出东方,2025-11-14,普通席位买入，成功率48.09%,11.07,10.0398,99060149.36,129979475.33,30919325.97,160898801.3,667610422.0,14.838017217173,24.100702445295,7.6854,9000442478.07,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
629,603376,大明电子,2025-11-06,西藏自治区资金买入，成功率25.79%,64.45,413.5458,1118074.05,106501111.95,105383037.9,211884149.85,1693551639.0,0.066019483803,12.511230538864,83.6809,2000373126.65,无价格涨跌幅限制的证券,-20.93095423,-28.44065167,-32.98681148,
630,603377,ST东时,2025-11-12,普通席位买入，成功率30.00%,4.42,4.9881,4303195.0,16299448.0,11996253.0,28295701.0,88134660.0,4.882522948406,32.105077616457,0.097,3159871295.36,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,2.94117647,-2.26244344,,
631,603378,亚士创能,2025-11-07,广东资金卖出，成功率47.19%,7.29,-10.0,-7113097.16,37505784.55,44618881.71,82124666.26,278917927.0,-2.550247392309,29.444025754573,8.6235,3124469520.18,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.82304527,-0.68587106,-0.82304527,
632,603378,亚士创能,2025-11-03,普通席位卖出，成功率43.11%,8.11,-9.9889,-2349186.48,18895158.0,21244344.48,40139502.48,109418866.0,-2.146966575216,36.684261085287,3.134,3475918766.62,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.49321825,1.47965475,-9.37114673,
633,603388,*ST元成,2025-11-10,2家机构卖出，成功率24.49%,0.58,-4.918,0.0,12392300.0,12392300.0,24784600.0,12392200.0,0.0,200.001613918433,0.7774,188925471.76,连续10个交易日内4次出现同负向异常波动的证券,,,,
634,603388,*ST元成,2025-11-10,普通席位卖出，成功率22.67%,0.58,-4.918,-965186.78,1327404.0,2292590.78,3619994.78,3550290.0,-27.186139160463,101.963354542868,0.7774,188925471.76,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,,,,
635,603388,*ST元成,2025-11-06,2家机构卖出，成功率25.32%,0.64,-4.4776,0.0,335599900.0,335599900.0,671199800.0,335599900.0,0.0,200.0,0.4881,208469486.08,有价格涨跌幅限制的连续30个交易日内收盘价格跌幅偏离值累计达到-70%的证券,-4.6875,-9.375,,
636,603388,*ST元成,2025-11-05,普通席位卖出，成功率56.67%,0.67,-4.2857,763927.1,3342973.0,2579045.9,5922018.9,5244993.0,14.564883118052,112.908042012639,1.0182,218241493.24,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,-4.47761194,-8.95522388,,
637,603396,金辰股份,2025-11-12,普通席位卖出，成功率39.54%,36.57,-2.6876,-35522256.57,129906913.5,165429170.07,295336083.57,1182867075.0,-3.003064107605,24.967816740524,22.481,5065949870.46,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2.105551,4.12906754,,
638,603396,金辰股份,2025-11-11,普通席位买入，成功率47.07%,37.58,10.0117,44247794.8,136405134.4,92157339.6,228562474.0,822184276.0,5.38173692828,27.799421695581,9.0644,5205862623.24,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-2.68759979,-0.63863757,,
639,603398,*ST沐邦,2025-11-11,普通席位买入，成功率48.42%,8.82,5.0,15738994.85,64763027.0,49024032.15,113787059.15,652815205.0,2.410941830008,17.430209694641,5.5503,3824718241.68,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,-4.98866213,-9.41043084,,
640,603398,*ST沐邦,2025-11-03,普通席位买入，成功率37.66%,8.1,5.0584,1321009.54,45765274.85,44444265.31,90209540.16,527361757.0,0.250493996287,17.105817583963,5.2049,3512496344.4,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,-2.71604938,0.37037037,3.7037037,
641,603508,思维列控,2025-11-03,4家机构卖出，成功率45.28%,26.93,-9.8728,-134084613.92,39194317.8,173278931.72,212473249.52,627197217.0,-21.378381517914,33.876625048864,6.0255,10267718972.61,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-2.1537319,-2.37653175,-1.52246565,
642,603516,淳中科技,2025-11-10,卖一主卖，成功率53.11%,214.18,-10.0008,-32584163.33,248902409.33,281486572.66,530388981.99,2481807304.0,-1.312920760507,21.371078291822,5.6182,43535999996.22,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-5.36464656,-6.77934448,,
643,603516,淳中科技,2025-11-07,买一主买，成功率46.55%,237.98,4.8693,162128213.06,1309076994.65,1146948781.59,2456025776.24,9623726734.0,1.684671827674,25.520526965536,7.5616,48373785036.42,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-10.00084041,-14.82897722,-17.43003614,
644,603530,神马电力,2025-11-12,1家机构卖出，成功率40.72%,46.69,-10.0039,-51915682.19,70862028.28,122777710.47,193639738.75,905529900.0,-5.733182547589,21.384135272618,4.4289,19958330298.06,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-0.49261084,-6.12550867,,
645,603530,神马电力,2025-11-05,普通席位买入，成功率56.34%,48.75,9.9955,-143887903.36,306727691.3,450615594.66,757343285.96,1649192320.0,-8.724749782973,45.922072081927,6.2545,20838907732.5,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.12820513,-0.51282051,-4.22564103,
646,603557,ST起步,2025-11-06,普通席位买入，成功率33.86%,2.61,4.8193,765334.800000001,10231571.0,9466236.2,19697807.2,69873292.0,1.095318079474,28.190753056261,0.3588,1627170277.68,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,2.68199234,-2.29885057,9.1954023,
647,603595,ST东尼,2025-11-04,浙江资金卖出，成功率33.98%,19.56,-5.0024,-579136.0,645582.0,1224718.0,1870300.0,2007168.0,-28.853389452203,93.181039155666,0.0166,4546571896.56,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,-5.01022495,-3.98773006,-4.90797546,
648,603616,韩建河山,2025-11-05,普通席位买入，成功率43.37%,6.38,4.419,-33449440.79,50859907.0,84309347.79,135169254.79,721293907.0,-4.637421786789,18.739830390665,29.3603,2451789340.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-5.79937304,-4.54545455,-7.21003135,
649,603616,韩建河山,2025-11-04,普通席位买入，成功率44.62%,6.11,10.0901,66431897.61,79125422.61,12693525.0,91818947.61,141186526.0,47.052576114806,65.033789137924,6.013,2348030230.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,4.41898527,-1.63666121,-1.14566285,
650,603629,利通电子,2025-11-03,买一主买，成功率41.98%,29.45,10.0112,220965816.6,341993435.4,121027618.8,463021054.2,1273304472.0,17.353729721292,36.363734234965,14.6182,7551333400.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.08658744,3.36162988,-3.02207131,
651,603655,朗博科技,2025-11-14,普通席位买入，成功率43.98%,41.12,5.9794,6455053.04000001,97084999.0,90629945.96,187714944.96,565949908.0,1.140569677414,33.168120059134,5.3564,4358720000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
652,603663,三祥新材,2025-11-11,1家机构买入，成功率49.46%,37.48,10.0088,792607581.43,1336063689.29,543456107.86,1879519797.15,4746409774.0,16.699097194932,39.598768050868,10.8292,15847284230.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,4.24226254,3.52187834,,
653,603686,福龙马,2025-11-14,西藏自治区资金卖出，成功率31.82%,33.1,-3.4985,-51793783.57,245635250.84,297429034.41,543064285.25,4607118033.0,-1.124212212472,11.78750536366,32.0089,13750746372.4,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
654,603686,福龙马,2025-11-13,西藏自治区资金买入，成功率32.57%,34.3,2.0833,-82946700.28,231742944.55,314689644.83,546432589.38,4088244771.0,-2.028907389997,13.365946023001,28.9461,14249262857.2,有价格涨跌幅限制的日换手率达到20%的前五只证券,-3.49854227,,,
655,603686,福龙马,2025-11-12,普通席位卖出，成功率32.37%,33.6,-4.2735,-185672061.42,265409711.26,451081772.68,716491483.94,5008912418.0,-3.70683385784,14.304332440815,34.6898,13958461574.4,有价格涨跌幅限制的日换手率达到20%的前五只证券,2.08333333,-1.48809524,,
656,603686,福龙马,2025-11-07,西藏自治区资金买入，成功率30.57%,31.9,3.3366,-41400337.82,223443539.73,264843877.55,488287417.28,4393999260.0,-0.942201747663,11.112596711725,33.422,13252229887.6,有价格涨跌幅限制的日换手率达到20%的前五只证券,0.03134796,10.03134796,3.76175549,
657,603686,福龙马,2025-11-06,卖一主卖，成功率39.22%,30.87,-10.0,-97022582.11,199786514.82,296809096.93,496595611.75,3146381530.0,-3.083624194489,15.7830703942,23.8132,12824336571.48,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,3.33657272,3.36896663,11.11111111,
658,603686,福龙马,2025-11-05,西藏自治区资金买入，成功率35.94%,34.3,2.4798,-125499884.74,363732686.38,489232571.12,852965257.5,6515956828.0,-1.926039230351,13.090406827662,45.5147,14249262857.2,有价格涨跌幅限制的日换手率达到20%的前五只证券,-10.0,-6.99708455,-2.04081633,
659,603686,福龙马,2025-11-04,上海资金买入，成功率54.71%,33.47,9.9901,238725060.25,440320265.27,201595205.02,641915470.29,3965618240.0,6.019869937102,16.187021327852,30.2059,13904455621.88,有价格涨跌幅限制的日换手率达到20%的前五只证券,2.47983269,-7.76815058,4.87003287,
660,603686,福龙马,2025-11-04,上海资金买入，成功率54.71%,33.47,9.9901,238725060.25,440320265.27,201595205.02,641915470.29,3965618240.0,6.019869937102,16.187021327852,30.2059,13904455621.88,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2.47983269,-7.76815058,4.87003287,
661,603686,福龙马,2025-11-03,普通席位卖出，成功率35.29%,30.43,-1.6484,-68936903.94,297672813.58,366609717.52,664282531.1,6072487225.0,-1.135233412368,10.939216609056,45.0003,12641547193.72,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.99014131,12.71771278,4.86362143,
662,603759,海天股份,2025-11-12,普通席位卖出，成功率39.92%,11.73,-9.2105,46194058.26,211057406.84,164863348.58,375920755.42,2140231630.0,2.158367235232,17.564489289414,12.564,5416444800.0,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.08525149,-3.41005968,,
663,603759,海天股份,2025-11-12,普通席位卖出，成功率46.82%,11.73,-9.2105,3242209.73,67102490.63,63860280.9,130962771.53,688946029.0,0.470604313477,19.009148179588,12.564,5416444800.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.08525149,-3.41005968,,
664,603759,海天股份,2025-11-11,普通席位卖出，成功率40.39%,12.92,-10.0279,6121444.9,60274986.54,54153541.64,114428528.18,606314349.0,1.009615706786,18.87280556179,10.0056,5965939200.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-9.21052632,-9.13312693,,
665,603759,海天股份,2025-11-10,普通席位卖出，成功率34.89%,14.36,-10.0251,-1898066.53,98197058.17,100095124.7,198292182.87,844971252.0,-0.224630900224,23.467328906238,12.2861,6630873600.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-10.02785515,-18.31476323,,
666,603759,海天股份,2025-11-05,1家机构买入，成功率43.46%,14.2,9.9923,-4631457.46000001,93935158.8,98566616.26,192501775.06,1086528497.0,-0.426261940924,17.717140009812,8.2503,6556992000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.18309859,12.3943662,-17.3943662,
667,603778,国晟科技,2025-11-14,普通席位买入，成功率45.80%,8.5,9.9612,-54567124.48,102379120.67,156946245.15,259325365.82,1517258515.0,-3.596428950013,17.091706077524,28.8656,5464285707.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
668,603778,国晟科技,2025-11-13,买一主买，成功率51.02%,7.73,9.9573,4775948.5,133950403.0,129174454.5,263124857.5,1475268487.0,0.323734190901,17.835726840141,29.36,4969285707.66,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.96119017,,,
669,603778,国晟科技,2025-11-13,买一主买，成功率50.31%,7.73,9.9573,3091611.5,131850851.0,128759239.5,260610090.5,1415778518.0,0.218368301305,18.407546603275,29.36,4969285707.66,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.96119017,,,
670,603778,国晟科技,2025-11-11,普通席位买入，成功率44.97%,6.39,9.9828,15050534.0,73704895.0,58654361.0,132359256.0,435326857.0,3.457295077937,30.404569318819,1.7302,4107857137.38,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.01564945,20.97026604,,
671,603813,*ST原尚,2025-11-13,广东资金买入，成功率47.58%,39.76,4.9908,-21710474.0,18141813.0,39852287.0,57994100.0,147320953.0,-14.736854166291,39.365819198848,1.0205,4175396400.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,-5.00503018,,,
672,603813,*ST原尚,2025-11-10,普通席位买入，成功率57.07%,34.35,5.0138,-5844552.0,25298083.0,31142635.0,56440718.0,139728326.0,-4.18279683677,40.393182696542,1.4595,3607265250.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,5.00727802,10.24745269,,
673,603823,百合花,2025-11-05,普通席位卖出，成功率42.68%,17.45,-10.0052,-1746350.02,103339814.0,105086164.02,208425978.02,1040258179.0,-0.16787659595,20.035985510862,14.1947,7172499744.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,4.01146132,-1.14613181,-8.30945559,
674,603823,百合花,2025-11-03,普通席位买入，成功率48.97%,17.63,9.9813,-43331339.0,150135689.5,193467028.5,343602718.0,958618759.0,-4.520184754699,35.843521188594,10.6971,7246485415.52,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.98298355,-1.02098695,-6.01247873,
675,603828,ST柯利达,2025-11-11,上海资金买入，成功率47.56%,7.59,4.9793,8150957.95,37318373.95,29167416.0,66485789.95,242626861.0,3.359462310317,27.402485312622,1.8629,4523181753.75,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,1.84453228,1.97628458,,
676,603829,洛凯股份,2025-11-10,1家机构卖出，成功率41.83%,19.17,-10.0,-39415205.87,29957815.17,69373021.04,99330836.21,280575655.0,-14.047977851108,35.402514238094,7.9806,3430959453.18,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-0.8868023,-3.12989045,,
677,603843,*ST正平,2025-11-14,普通席位买入，成功率48.12%,7.86,4.9399,-243883.6,9123392.4,9367276.0,18490668.4,35454472.0,-0.687878245655,52.15327533294,0.214,5499038642.82,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,,,,
678,603876,鼎胜新材,2025-11-03,1家机构买入，成功率45.32%,13.65,6.6406,107868040.73,539154643.23,431286602.5,970441245.73,3960246018.0,2.723771206125,24.504569698932,17.308,12684497457.45,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.9047619,2.12454212,5.2014652,
679,603929,亚翔集成,2025-11-03,1家机构买入，成功率46.18%,46.71,10.0094,14764966.0,81876199.0,67111233.0,148987432.0,375435873.0,3.932753117601,39.683856209447,2.1516,9966045600.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,7.6857204,7.79276386,8.32798116,
680,603938,三孚股份,2025-11-11,买一主买，成功率50.09%,23.79,9.9861,67435982.01,220122326.67,152686344.66,372808671.33,1195041832.0,5.642980873493,31.196286301215,5.4126,9102636783.63,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-5.88482556,-5.08617066,,
681,603948,建业股份,2025-11-14,普通席位买入，成功率60.51%,34.0,9.9968,15058508.8,169866923.3,154808414.5,324675337.8,1152748339.0,1.306313641108,28.165326881464,10.3935,5524631678.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
682,603966,法兰泰克,2025-11-13,普通席位买入，成功率44.99%,12.07,10.0273,93777692.56,133247404.1,39469711.54,172717115.64,541796074.0,17.308669637942,31.878620744675,11.5274,4800506181.52,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,0.9942005,,,
683,603978,深圳新星,2025-11-10,普通席位卖出，成功率49.38%,34.92,-0.8236,121487510.5,284151937.37,162664426.87,446816364.24,1710989369.0,7.100424625724,26.114502657673,22.3995,7371412921.08,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,5.61282932,0.51546392,,
684,603978,深圳新星,2025-11-07,1家机构买入，成功率47.10%,35.21,9.9969,44306129.43,155174615.47,110868486.04,266043101.51,691842335.0,6.404078962586,38.454296311601,4.4671,7432630267.79,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-0.82362965,4.74297075,2.58449304,
685,603986,兆易创新,2025-11-14,1家机构卖出，成功率43.36%,205.78,-9.5473,-1095092713.45,981969628.18,2077062341.63,3059031969.81,11531317142.0,-9.496683682919,26.528036061624,8.2224,137304391415.46,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
686,605060,联德股份,2025-11-06,1家机构买入，成功率47.09%,40.36,10.0027,-48915177.32,327066791.31,375981968.63,703048759.94,1429179891.0,-3.422604643966,49.192460960816,5.9809,9643634544.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-2.92368682,5.30227948,-4.36075322,
687,605100,华丰股份,2025-11-12,普通席位买入，成功率46.04%,44.95,10.0098,-51824445.05,213206742.0,265031187.05,478237929.05,1658881214.0,-3.124060035923,28.828943568349,8.9745,7638443400.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.86874305,-6.62958843,,
688,605100,华丰股份,2025-11-03,普通席位买入，成功率46.46%,34.79,9.9905,25561232.5,162077321.98,136516089.48,298593411.46,865626974.0,2.952915432139,34.494467065903,6.1686,5911934280.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.63840184,3.47801092,10.40528888,
689,605138,盛泰集团,2025-11-04,买一主买，成功率42.07%,8.66,10.0381,33915869.0,43821943.0,9906074.0,53728017.0,138662634.0,24.459270692925,38.747292944111,2.9759,4811237654.88,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-0.80831409,-4.61893764,-3.46420323,
690,605155,西大门,2025-11-04,普通席位卖出，成功率42.17%,16.83,-10.0,-31216892.32,23318512.0,54535404.32,77853916.32,278852350.0,-11.194774697075,27.919404774606,8.5415,3196597635.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,3.26797386,2.02020202,0.9506833,
691,605155,西大门,2025-11-03,普通席位买入，成功率46.89%,18.7,9.7418,-25903253.31,135159144.26,161062397.57,296221541.83,829666276.0,-3.122129229464,35.70369802882,14.6697,3551775150.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-10.0,-7.05882353,-6.79144385,
692,605178,时空科技,2025-11-14,2家机构买入，成功率41.21%,76.41,6.703,168782081.3,347701105.3,178919024.0,526620129.3,1827545655.0,9.235450881253,28.81570306379,24.4039,7570702800.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
693,605178,时空科技,2025-11-11,1家机构卖出，成功率40.57%,67.62,-8.8679,44020945.78,280288965.38,236268019.6,516556984.98,1507249051.0,2.920615259356,34.271508390553,21.3398,6699789600.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,4.1112097,5.90062112,,
694,605178,时空科技,2025-11-10,普通席位卖出，成功率46.93%,74.2,-7.2384,-2000687.34,174859019.22,176859706.56,351718725.78,1866529548.0,-0.107187552543,18.84345876854,24.6008,7351736000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-8.86792453,-5.1212938,,
695,605198,安德利,2025-11-11,卖一主卖，成功率43.97%,41.48,-8.0266,-30071724.61,29265020.0,59336744.61,88601764.61,234148619.0,-12.843007461855,37.839968900265,2.0634,11221833280.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-1.61523626,-1.59112825,,
696,605365,立达信,2025-11-14,卖一主卖，成功率47.91%,20.08,-9.9552,-39162564.28,50529077.59,89691641.87,140220719.46,395813059.0,-9.894207224729,35.42599625547,3.8626,10080418550.08,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
697,605365,立达信,2025-11-04,买一主买，成功率54.87%,20.57,3.7317,-31356948.96,159490450.04,190847399.0,350337849.04,962651170.0,-3.257353227961,36.393021684064,5.7679,10326404859.32,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.13903743,2.13903743,5.34759358,
698,688028,沃尔德,2025-11-11,2家机构买入，成功率46.13%,83.9,17.953,44849501.08,334778140.88,289928639.8,624706780.68,2505592800.0,1.789975652867,24.932494245673,12.0587,12664621100.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-11.12038141,-10.21454112,,
699,688028,沃尔德,2025-11-07,2家机构买入，成功率45.50%,64.78,14.8785,-5703474.93000001,313719556.0,319423030.93,633142586.93,2032830900.0,-0.280568094965,31.145856102935,9.801,9778476220.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,9.80240815,29.51528249,11.93269528,
700,688048,长光华芯,2025-11-06,1家机构买入，成功率46.44%,80.27,20.003,66542576.87,351196598.26,284654021.39,635850619.65,1730258600.0,3.845816854775,36.748877864268,12.8358,14149991024.61,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,9.00710103,8.01046468,12.63236577,
701,688051,佳华科技,2025-11-07,普通席位卖出，成功率46.49%,48.55,-15.2557,-8042473.38,43093618.07,51136091.45,94229709.52,246119900.0,-3.267705447629,38.286099384893,6.1939,3754565700.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,4.2430484,-0.61791967,-1.85375901,
702,688066,航天宏图,2025-11-06,1家机构卖出，成功率46.83%,24.5,-15.9231,56432.3600000143,178075905.34,178019472.98,356095378.32,963974200.0,0.00585413593,36.940343249851,14.6627,6401305389.5,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,2.36734694,5.34693878,1.75510204,
703,688109,品茗科技,2025-11-12,2家机构卖出，成功率25.96%,144.75,-0.0966,-100.0,14427185200.0,14427185300.0,28854370500.0,14427185300.0,-6.93136e-07,199.999999306864,4.0738,11412422925.0,有价格涨跌幅限制的连续30个交易日内收盘价格涨幅偏离值累计达到200%的证券,-2.79792746,-11.0328152,,
704,688148,芳源股份,2025-11-11,普通席位买入，成功率48.19%,12.91,19.6478,-2877478.07000002,240070701.73,242948179.8,483018881.53,1383747900.0,-0.207948143589,34.906566545106,22.1822,6586334114.23,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-3.09837335,-2.71107668,,
705,688148,芳源股份,2025-11-11,普通席位买入，成功率48.70%,12.91,19.6478,60801803.1,321044251.33,260242448.23,581286699.56,1798464400.0,3.380762115725,32.321279173499,22.1822,6586334114.23,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-3.09837335,-2.71107668,,
706,688148,芳源股份,2025-11-10,上海资金买入，成功率47.83%,10.79,20.0222,60313058.93,97818264.49,37505205.56,135323470.05,414716500.0,14.543202146527,32.630355929894,7.8297,5504767241.87,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,19.64782206,15.94068582,,
707,688196,卓越新能,2025-11-07,1家机构买入，成功率59.24%,63.04,20.0076,20107292.43,77141452.97,57034160.54,134175613.51,336373700.0,5.977664850135,39.888853828346,4.6725,7564800000.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-1.68147208,-3.55329949,-2.10977157,
